No. Voucher,Tanggal+Account,Keterangan,Debet,Kredit,Divisi
 SE7-10/KK,20190712500.126,b. sparepart motor suzuki,109000.00,0.00,SEKRET
 SE7-10/KK,20190712110.101,b. sparepart motor suzuki,0.00,109000.00,SEKRET
 SE7-10/KK,20190712500.106,bensin ke manggarai : rahmad,20000.00,0.00,SEKRET
 SE7-10/KK,20190712110.101,bensin ke manggarai : rahmad,0.00,20000.00,SEKRET
 ST012-40/JK,20181231500.115,kors.ats.pengl.proyek yg blm dictt thn 2,2451032086.00,0.00,SEKRET
 ST012-40/JK,20181231200.106,kors.ats.pengl.fkg-ui : iso 9001:2015 th,0.00,32000000.00,SEKRET
 ST012-40/JK,20181231200.106,kors.ats.pengl.pertagasaudit energi thn,0.00,157949400.00,SEKRET
 ST012-40/JK,20181231200.106,kors.ats.pengl.kemenristek-inovasi era 4,0.00,39000000.00,SEKRET
 ST012-40/JK,20181231200.106,kors.ats.pengl.artha daya coalindo-suv t,0.00,350495000.00,SEKRET
 ST012-40/JK,20181231200.106,kors.ats.pengl.tri artha-diklat ttp III,0.00,32000000.00,SEKRET
 ST012-40/JK,20181231200.106,kors.ats.pengl.pjb indramayu thp 1-2 thn,0.00,538900000.00,SEKRET
 ST012-40/JK,20181231200.106,kors.ats.pengl.tmmin thn 2018,0.00,253025000.00,SEKRET
 ST012-40/JK,20181231200.106,kors.ats.pengl.pandeglang-desain tematik,0.00,276000000.00,SEKRET
 ST012-40/JK,20181231200.106,kors.ats.pengl.kai - stasiun thn 2018,0.00,108463933.00,SEKRET
 ST012-40/JK,20181231200.106,kors.ats.pengl. singgar mulia thn 2018,0.00,493025000.00,SEKRET
 ST012-40/JK,20181231200.106,kors.ats.pengl.pjb muara tawar thn 2018,0.00,170173753.00,SEKRET
 ST012-41/JK,20181231500.134,kor.ats.pengl.inhouse yg blm dictt thn 2,130446500.00,0.00,SEKRET
 ST012-41/JK,20181231200.110,kor.ats.pengl.konsumsi yg blm di ctt thn,0.00,914500.00,SEKRET
 ST012-41/JK,20181231200.110,kor.ats.pengl.honor yg blm di ctt thn 20,0.00,129532000.00,SEKRET
ST012-42/JK,20181231200.111,kors.ats.pengl.pelth rsui yg blm dictt t,0.00,434379033.00,SEKRET
 SE1-26/KK,20190129200.111,b. oprs pelatihan rsui thn 2018,110200000.00,0.00,SEKRET
 SE1-26/KK,20190129110.101,b. oprs pelatihan rsui thn 2018,0.00,110200000.00,SEKRET
 SE5-11/KK,20190510200.111,hn. koord plthn rsui 2018 : masyitoh,7035000.00,0.00,SEKRET
 SE5-24/KK,20190524200.111,hn.koord plthn rsui 2018 : ardiyansyah,40683000.00,0.00,SEKRET
 SE4-27/KK,20190430200.111,uang harian plthn nursing carre : 9/12/1,2800000.00,0.00,SEKRET
 SE4-27/KK,20190430200.111,uang harian plthn internalizing : 29-31/,8880000.00,0.00,SEKRET
 BA-5-16/BM,20180530200.105,trm.dr.unico : pelatihan rsui depok,0.00,1173931300.00,SEKRET
 SE1-30/PD,20190131200.105,trm.dr.unico-pelatihan rsui 2018,1792458300.00,0.00,SEKRET
SE7-18/KK,20190719500.115,trans ke kai juanda : wilda,100000.00,0.00,SEKRET
 SE7-18/KK,20190719110.101,trans ke kai juanda : wilda,0.00,100000.00,SEKRET
 SE7-18/KK,20190719500.129,"b. sapu,lobi pel, amplas,dll",191500.00,0.00,SEKRET
 SE7-18/KK,20190719110.101,"b. sapu,lobi pel, amplas,dll",0.00,191500.00,SEKRET
 SE7-18/KK,20190719500.129,b. bahan u/.spanduk pelatihan,120000.00,0.00,SEKRET
 SE7-18/KK,20190719110.101,b. bahan u/.spanduk pelatihan,0.00,120000.00,SEKRET
 SE7-18/KK,20190719500.106,bensin ke kramat : rahmad,30000.00,0.00,SEKRET
 SE7-18/KK,20190719110.101,bensin ke kramat : rahmad,0.00,30000.00,SEKRET
 SE7-18/KK,20190719500.104,konsumsi staf,36000.00,0.00,SEKRET
 SE7-18/KK,20190719110.101,konsumsi staf,0.00,36000.00,SEKRET
 SE7-18/KK,20190719500.129,"b. wipol, bayfresh",96000.00,0.00,SEKRET
 SE7-18/KK,20190719110.101,"b. wipol, bayfresh",0.00,96000.00,SEKRET
 SE7-18/KK,20190719500.134,hn.pengajar inh-maint.manag/mrt : 8-10/7,13500000.00,0.00,SEKRET
 SE7-18/KK,20190719110.101,hn.pengajar inh-maint.manag/mrt : 8-10/7,0.00,13500000.00,SEKRET
 SE7-18/KK,20190719999.999,diserahkan ke kas pelatihan,29127551.00,0.00,SEKRET
 SE7-18/KK,20190719110.101,diserahkan ke kas pelatihan,0.00,29127551.00,SEKRET
 SE7-19/KM,20190719110.101,ambil bni cek no. ck 606730,13162500.00,0.00,SEKRET
 SE7-19/KM,20190719999.999,ambil bni cek no. ck 606730,0.00,13162500.00,SEKRET
 SE7-19/KM,20190719110.101,kemb.pjk pph21 : hnr inh-mrt,337500.00,0.00,SEKRET
 SE7-19/KM,20190719110.110,kemb.pjk pph21 : hnr inh-mrt,0.00,337500.00,SEKRET
 SE7-19/KM,20190719110.101,ambil bni cek no. ck 606729,28545000.00,0.00,SEKRET
 SE7-19/KM,20190719999.999,ambil bni cek no. ck 606729,0.00,28545000.00,SEKRET
 SE7-19/KM,20190719110.101,kemb.pjk pph23-2% : jasa plth boiler (ka,582551.00,0.00,SEKRET
 SE7-19/KM,20190719110.110,kemb.pjk pph23-2% : jasa plth boiler (ka,0.00,582551.00,SEKRET
PP007-01/KM,20190719999.999,trm.dr.kas p2m,0.00,29127551.00,SEKRET
SE7-20/KK,20190723500.104,isi air mineral aqua-3 galon,47400.00,0.00,SEKRET
 SE7-20/KK,20190723110.101,isi air mineral aqua-3 galon,0.00,47400.00,SEKRET
 SE7-20/KK,20190723500.134,trans ke kemenperin : 3 org (inh-musashi,400000.00,0.00,SEKRET
 SE7-20/KK,20190723110.101,trans ke kemenperin : 3 org (inh-musashi,0.00,400000.00,SEKRET
 SE7-20/KK,20190723500.108,jilid bpko periode : jan-feb 2019 (3 bk),75000.00,0.00,SEKRET
 SE7-20/KK,20190723110.101,jilid bpko periode : jan-feb 2019 (3 bk),0.00,75000.00,SEKRET
 SE7-21/KK,20190724500.115,transport ke aetra-redrawing : fitriya,50000.00,0.00,SEKRET
 SE7-21/KK,20190724110.101,transport ke aetra-redrawing : fitriya,0.00,50000.00,SEKRET
*BNIUKK7-4/BK,20190719999.999,ambil bni cek no. ck 606730,13162500.00,0.00,SEKRET
*BNIUKK7-4/BK,20190719120.104,ambil bni cek no. ck 606730,0.00,13162500.00,SEKRET
*BNIUKK7-4/BK,20190719999.999,ambil bni cek no. ck 606729,28545000.00,0.00,SEKRET
*BNIUKK7-4/BK,20190719120.104,ambil bni cek no. ck 606729,0.00,28545000.00,SEKRET
 SE7-21/KK,20190724500.133,b. printer canon ip 2770 : 1 bh (k-anna),710000.00,0.00,SEKRET
 SE7-21/KK,20190724110.101,b. printer canon ip 2770 : 1 bh (k-anna),0.00,710000.00,SEKRET
 SE7-21/KK,20190724500.106,trans ke kap zeinirwan zein : antar gl-2,30000.00,0.00,SEKRET
 SE7-21/KK,20190724110.101,trans ke kap zeinirwan zein : antar gl-2,0.00,30000.00,SEKRET
*SE7-22/KM,20190725500.103,tunj pph21 gaji karyawan : juli 2019,920500.00,0.00,SEKRET
*SE7-22/KM,20190725110.101,tunj pph21 gaji karyawan : juli 2019,0.00,920500.00,SEKRET
*SE7-22/KM,20190725500.101,gaji juli 2019 : karyawan,37484346.00,0.00,SEKRET
*SE7-22/KM,20190725110.101,gaji juli 2019 : karyawan,0.00,37484346.00,SEKRET
*SE7-22/KM,20190725500.101,gaji juli 2019 : bpp2m,2100000.00,0.00,SEKRET
*SE7-22/KM,20190725110.101,gaji juli 2019 : bpp2m,0.00,2100000.00,SEKRET
*SE7-22/KM,20190725500.118,trans karyawan juni 2019,7000000.00,0.00,SEKRET
*SE7-22/KM,20190725110.101,trans karyawan juni 2019,0.00,7000000.00,SEKRET
*SE7-22/KM,20190725500.117,makan karyawan juni 2019,5500000.00,0.00,SEKRET
*SE7-22/KM,20190725110.101,makan karyawan juni 2019,0.00,5500000.00,SEKRET
*SE7-22/KM,20190725999.999,diserahkan ke kas pelatiihan,7508000.00,0.00,SEKRET
*SE7-22/KM,20190725110.101,diserahkan ke kas pelatiihan,0.00,7508000.00,SEKRET
*SE7-22/KM,20190725999.999,diserahkan ke kas welder : lasmrt & sold,14520000.00,0.00,SEKRET
*SE7-22/KM,20190725110.101,diserahkan ke kas welder : lasmrt & sold,0.00,14520000.00,SEKRET
*SE7-22/KM,20190725500.134,hn.sekrt.inh me: pp (22/2-2/3/19),9906000.00,0.00,SEKRET
*SE7-22/KM,20190725110.101,hn.sekrt.inh me: pp (22/2-2/3/19),0.00,9906000.00,SEKRET
*SE7-22/KM,20190725500.134,hn.ka.pkt.inh kemenperin : otomotive (8-,3000000.00,0.00,SEKRET
*SE7-22/KM,20190725110.101,hn.ka.pkt.inh kemenperin : otomotive (8-,0.00,3000000.00,SEKRET
*SE7-22/KM,20190725500.115,hn.proyek kai-lelang : 4 stasiun,24000000.00,0.00,SEKRET
*SE7-22/KM,20190725110.101,hn.proyek kai-lelang : 4 stasiun,0.00,24000000.00,SEKRET
 SE7-23/KK,20190725500.103,tunj pph21 gaji karyawan : juli 2019,920500.00,0.00,SEKRET
 SE7-23/KK,20190725110.101,tunj pph21 gaji karyawan : juli 2019,0.00,920500.00,SEKRET
 SE7-23/KK,20190725500.101,gaji juli 2019 : karyawan,37484346.00,0.00,SEKRET
 SE7-23/KK,20190725110.101,gaji juli 2019 : karyawan,0.00,37484346.00,SEKRET
 SE7-23/KK,20190725500.101,gaji juli 2019 : bpp2m,2100000.00,0.00,SEKRET
 SE7-23/KK,20190725110.101,gaji juli 2019 : bpp2m,0.00,2100000.00,SEKRET
 SE7-23/KK,20190725500.118,trans karyawan juni 2019,7000000.00,0.00,SEKRET
 SE7-23/KK,20190725110.101,trans karyawan juni 2019,0.00,7000000.00,SEKRET
 SE7-23/KK,20190725500.117,makan karyawan juni 2019,5500000.00,0.00,SEKRET
 SE7-23/KK,20190725110.101,makan karyawan juni 2019,0.00,5500000.00,SEKRET
 SE7-23/KK,20190725999.999,diserahkan ke kas pelatiihan,7508000.00,0.00,SEKRET
 SE7-23/KK,20190725110.101,diserahkan ke kas pelatiihan,0.00,7508000.00,SEKRET
 SE7-23/KK,20190725999.999,diserahkan ke kas welder : lasmrt & sold,14520000.00,0.00,SEKRET
 SE7-23/KK,20190725110.101,diserahkan ke kas welder : lasmrt & sold,0.00,14520000.00,SEKRET
 SE7-23/KK,20190725500.134,hn.sekrt.inh me: pp (22/2-2/3/19),9906000.00,0.00,SEKRET
 SE7-23/KK,20190725110.101,hn.sekrt.inh me: pp (22/2-2/3/19),0.00,9906000.00,SEKRET
 SE7-23/KK,20190725500.134,hn.ka.pkt.inh kemenperin : otomotive (8-,3000000.00,0.00,SEKRET
 SE7-23/KK,20190725110.101,hn.ka.pkt.inh kemenperin : otomotive (8-,0.00,3000000.00,SEKRET
 SE7-23/KK,20190725500.115,hn.proyek kai-lelang : 4 stasiun,24000000.00,0.00,SEKRET
 SE7-23/KK,20190725110.101,hn.proyek kai-lelang : 4 stasiun,0.00,24000000.00,SEKRET
 SE7-23/KK,20190725500.101,gaji ke-13 karyawan : thn 2019,27484346.00,0.00,SEKRET
 SE7-23/KK,20190725110.101,gaji ke-13 karyawan : thn 2019,0.00,27484346.00,SEKRET
 SE7-23/KK,20190725500.103,tunj pph21 : gaji ke13 karyawan thn 2019,437900.00,0.00,SEKRET
 SE7-23/KK,20190725110.101,tunj pph21 : gaji ke13 karyawan thn 2019,0.00,437900.00,SEKRET
 SE7-22/KM,20190725110.101,ambil bni cek no. ck 606731,134266092.00,0.00,SEKRET
 SE7-22/KM,20190725999.999,ambil bni cek no. ck 606731,0.00,134266092.00,SEKRET
 SE7-22/KM,20190725110.101,kemb.pjk pph21 : gaji karyawan juli 2019,920500.00,0.00,SEKRET
 SE7-22/KM,20190725110.110,kemb.pjk pph21 : gaji karyawan juli 2019,0.00,920500.00,SEKRET
 SE7-22/KM,20190725110.101,kemb.pjk pp21 : hnr lainnya (ard),4236600.00,0.00,SEKRET
 SE7-22/KM,20190725110.110,kemb.pjk pp21 : hnr lainnya (ard),0.00,4236600.00,SEKRET
*SE7-22/KM,20190725110.101,kemb.pjk pp21 : hnr lainnya (ard),4236600.00,0.00,SEKRET
*SE7-22/KM,20190725110.110,kemb.pjk pp21 : hnr lainnya (ard),0.00,4236600.00,SEKRET
 SE7-23/KK,20190725500.104,konsumsi staf,220000.00,0.00,SEKRET
 SE7-23/KK,20190725110.101,konsumsi staf,0.00,220000.00,SEKRET
 SE7-24/KK,20190726500.106,trans ke dekanat ftui depok : 2526/7/19,200000.00,0.00,SEKRET
 SE7-24/KK,20190726110.101,trans ke dekanat ftui depok : 2526/7/19,0.00,200000.00,SEKRET
 SE7-24/KK,20190726500.137,"konsumsi olahraga & kesehatan kary : 12,",700000.00,0.00,SEKRET
 SE7-24/KK,20190726110.101,"konsumsi olahraga & kesehatan kary : 12,",0.00,700000.00,SEKRET
 SE7-24/KK,20190726999.999,diserahkan ke kas ppotomotive : cws jaka,3222000.00,0.00,SEKRET
 SE7-24/KK,20190726110.101,diserahkan ke kas ppotomotive : cws jaka,0.00,3222000.00,SEKRET
 SE7-24/KK,20190726160.102,b. speaker portable krezt : 1 unit,2700000.00,0.00,SEKRET
 SE7-24/KK,20190726110.101,b. speaker portable krezt : 1 unit,0.00,2700000.00,SEKRET
 SE7-24/KK,20190726500.133,"b. mic wireless, kabel hdmi,dll",890000.00,0.00,SEKRET
 SE7-24/KK,20190726110.101,"b. mic wireless, kabel hdmi,dll",0.00,890000.00,SEKRET
 SE7-24/KK,20190726500.134,"bensin,tol ke mrt : inh-maint.manag",134000.00,0.00,SEKRET
 SE7-24/KK,20190726110.101,"bensin,tol ke mrt : inh-maint.manag",0.00,134000.00,SEKRET
 SE7-24/KK,20190726500.104,"b.kopi,gula,teh",121000.00,0.00,SEKRET
 SE7-24/KK,20190726110.101,"b.kopi,gula,teh",0.00,121000.00,SEKRET
 SE7-24/KK,20190726500.115,hn.jasa konsultan suv-artha daya coalind,105501208.00,0.00,SEKRET
 SE7-24/KK,20190726110.101,hn.jasa konsultan suv-artha daya coalind,0.00,105501208.00,SEKRET
 SE7-24/KK,20190726160.101,b.pemasangan keramik & plafon r-09 : cv,17226000.00,0.00,SEKRET
 SE7-24/KK,20190726110.101,b.pemasangan keramik & plafon r-09 : cv,0.00,17226000.00,SEKRET
 SE7-24/KK,20190726160.101,b.pengecatan dinding luar r-las : cv anu,12883200.00,0.00,SEKRET
 SE7-24/KK,20190726110.101,b.pengecatan dinding luar r-las : cv anu,0.00,12883200.00,SEKRET
 SE7-25/KM,20190726110.101,kemb.pjk pph21 : hn.pengajar pp-otomotiv,76250.00,0.00,SEKRET
 SE7-25/KM,20190726110.110,kemb.pjk pph21 : hn.pengajar pp-otomotiv,0.00,76250.00,SEKRET
 SE7-25/KM,20190726110.101,kemb.pjk pph21 : hn.proyek suv-artha day,2637531.00,0.00,SEKRET
 SE7-25/KM,20190726110.110,kemb.pjk pph21 : hn.proyek suv-artha day,0.00,2637531.00,SEKRET
 SE7-25/KM,20190726110.101,kemb.pjk pph23-2% : jasa psg keramik & p,313200.00,0.00,SEKRET
 SE7-25/KM,20190726110.110,kemb.pjk pph23-2% : jasa psg keramik & p,0.00,313200.00,SEKRET
 SE7-25/KM,20190726110.101,kemb.pjk pph23-2% : jasa pengecatan r-la,234240.00,0.00,SEKRET
 SE7-25/KM,20190726110.110,kemb.pjk pph23-2% : jasa pengecatan r-la,0.00,234240.00,SEKRET
 SE7-25/KM,20190726110.101,ambil bni cek no. ck 606732,102863677.00,0.00,SEKRET
 SE7-25/KM,20190726999.999,ambil bni cek no. ck 606732,0.00,102863677.00,SEKRET
 SE7-25/KM,20190726110.101,ambil bni cek no. ck 606733,29561760.00,0.00,SEKRET
 SE7-25/KM,20190726999.999,ambil bni cek no. ck 606733,0.00,29561760.00,SEKRET
 SE7-22/KM,20190725110.101,kemb.pjk pph21 : gaji ke-13 karyawan,437900.00,0.00,SEKRET
 SE7-22/KM,20190725110.110,kemb.pjk pph21 : gaji ke-13 karyawan,0.00,437900.00,SEKRET
PP007-03/KM,20190725999.999,trm.dr.kas p2m,0.00,7508000.00,SEKRET
 WLD7-1/KM,20190725999.999,trm.dr.kas p2m,0.00,14520000.00,SEKRET
 BNIUKK7-2/BK,20190719999.999,ambil bni cek no. ck 606730,13162500.00,0.00,SEKRET
 BNIUKK7-2/BK,20190719120.104,ambil bni cek no. ck 606730,0.00,13162500.00,SEKRET
 BNIUKK7-2/BK,20190719999.999,ambil bni cek no. ck 606729,28545000.00,0.00,SEKRET
 BNIUKK7-2/BK,20190719120.104,ambil bni cek no. ck 606729,0.00,28545000.00,SEKRET
 BNIUKK7-3/BK,20190725999.999,ambil bni cek no. ck 606731,134266092.00,0.00,SEKRET
 BNIUKK7-3/BK,20190725120.104,ambil bni cek no. ck 606731,0.00,134266092.00,SEKRET
 BNIUKK7-4/BK,20190726999.999,ambil bni cek no. ck 606732,102863677.00,0.00,SEKRET
 BNIUKK7-4/BK,20190726120.104,ambil bni cek no. ck 606732,0.00,102863677.00,SEKRET
 BNIUKK7-4/BK,20190726999.999,ambil bni cek no. ck 606733,29561760.00,0.00,SEKRET
 BNIUKK7-4/BK,20190726120.104,ambil bni cek no. ck 606733,0.00,29561760.00,SEKRET
 BNI7-1/BK,20190709120.103,pemindahbukuan penerimaan mei 2019 ke re,0.00,51192000.00,SEKRET
 BNI7-2/BM,20190715120.103,astra otopart : pengemb.produk spion (te,77598000.00,0.00,SEKRET
 BNI7-2/BM,20190715300.110,astra otopart : pengemb.produk spion (te,0.00,77598000.00,SEKRET
 BNIPPM7-1/BM,20190709120.105,pemindahbukuan saldo : plth e-vehicle (a,51192000.00,0.00,SEKRET
 BNIPPM7-1/BM,20190709999.999,pemindahbukuan saldo : plth e-vehicle (a,0.00,51192000.00,SEKRET
*PPM7-2/BM,20190711120.105,jasa konsultan suv : artha daya coalindo,433105042.00,0.00,SEKRET
*PPM7-2/BM,20190711300.110,jasa konsultan suv : artha daya coalindo,0.00,433105042.00,SEKRET
 BNIPPM7-2/BM,20190711120.105,jasa konsultan suv : artha daya coalindo,433105042.00,0.00,SEKRET
 BNIPPM7-2/BM,20190711300.110,jasa konsultan suv : artha daya coalindo,0.00,433105042.00,SEKRET
 BNIPPM7-3/BM,20190712120.105,kemenristek dikti : ptn-satuan kerja (pe,318181819.00,0.00,SEKRET
 BNIPPM7-3/BM,20190712300.110,kemenristek dikti : ptn-satuan kerja (pe,0.00,318181819.00,SEKRET
 BNIPPM7-3/BM,20190712120.105,kemenristek dikti : ptn-blu (pemby-1),318181819.00,0.00,SEKRET
 BNIPPM7-3/BM,20190712300.110,kemenristek dikti : ptn-blu (pemby-1),0.00,318181819.00,SEKRET
 BNIPPM7-4/BM,20190719120.105,jasa konsultan suv : artha daya (kekuran,803534.00,0.00,SEKRET
 BNIPPM7-4/BM,20190719300.110,jasa konsultan suv : artha daya (kekuran,0.00,803534.00,SEKRET
 BNIPPM7-5/BM,20190724120.105,kao indonesia : plthn maintplanner (2 or,12320000.00,0.00,SEKRET
BNIPPM7-6/BM,20190726120.105,tugu pratama : survey fllood hydraulic (,124200000.00,0.00,SEKRET
 BNIPPM7-6/BM,20190726300.110,tugu pratama : survey fllood hydraulic (,0.00,124200000.00,SEKRET
 SE7-26/KM,20190731110.101,ambil bni cek no. ck 606734,26875500.00,0.00,SEKRET
 SE7-26/KM,20190731999.999,ambil bni cek no. ck 606734,0.00,26875500.00,SEKRET
 SE7-26/KM,20190731110.101,kemb.pjk pph23-2% : plth osmosis-rsui,548480.00,0.00,SEKRET
 SE7-26/KM,20190731110.110,kemb.pjk pph23-2% : plth osmosis-rsui,0.00,548480.00,SEKRET
 SE7-26/KM,20190731110.101,ambil bni cek no. ck 606736,65672912.00,0.00,SEKRET
 SE7-26/KM,20190731999.999,ambil bni cek no. ck 606736,0.00,65672912.00,SEKRET
 SE7-26/KM,20190731110.101,kemb.pjk pph23-2% : plth sanitasi-rsui,1340264.00,0.00,SEKRET
 SE7-26/KM,20190731110.110,kemb.pjk pph23-2% : plth sanitasi-rsui,0.00,1340264.00,SEKRET
 SE7-26/KM,20190731110.101,ambil bni cek no. ck 606737,47775000.00,0.00,SEKRET
 SE7-26/KM,20190731999.999,ambil bni cek no. ck 606737,0.00,47775000.00,SEKRET
 SE7-26/KM,20190731110.101,"kemb.pjk pph21-2,5% : hnr prima adjuster",1225000.00,0.00,SEKRET
 SE7-26/KM,20190731110.110,"kemb.pjk pph21-2,5% : hnr prima adjuster",0.00,1225000.00,SEKRET
 SE7-26/KM,20190731110.101,ambil bni cek no. ck 606735,60900365.00,0.00,SEKRET
 SE7-26/KM,20190731999.999,ambil bni cek no. ck 606735,0.00,60900365.00,SEKRET
 SE7-27/KK,20190731999.999,diserahkan ke kas pelatihan-rsui,94437156.00,0.00,SEKRET
 SE7-27/KK,20190731110.101,diserahkan ke kas pelatihan-rsui,0.00,94437156.00,SEKRET
 SE7-27/KK,20190731500.115,hn.survey bend-kuningan : prima adjuster,49000000.00,0.00,SEKRET
 SE7-27/KK,20190731110.101,hn.survey bend-kuningan : prima adjuster,0.00,49000000.00,SEKRET
PP007-5/KM,20190731999.999,trm.dr.kas p2m,0.00,94437156.00,SEKRET
BNIUKK7-5/BK,20190731999.999,tarik bni cek no. ck 606734,26875500.00,0.00,SEKRET
 BNIUKK7-5/BK,20190731120.104,tarik bni cek no. ck 606734,0.00,26875500.00,SEKRET
 BNIUKK7-5/BK,20190731999.999,tarik bni cek no. ck 606735,60900365.00,0.00,SEKRET
 BNIUKK7-5/BK,20190731120.104,tarik bni cek no. ck 606735,0.00,60900365.00,SEKRET
 BNIUKK7-5/BK,20190731999.999,tarik bni cek no. ck 606736,65672912.00,0.00,SEKRET
 BNIUKK7-5/BK,20190731120.104,tarik bni cek no. ck 606736,0.00,65672912.00,SEKRET
 BNIUKK7-5/BK,20190731999.999,tarik bni cek no. ck 606737,47775000.00,0.00,SEKRET
 BNIUKK7-5/BK,20190731120.104,tarik bni cek no. ck 606737,0.00,47775000.00,SEKRET
 BNIPPM7-7/BM,20190730120.105,mrt jakarta : inh-maint.manag (8-10/7/19,61560000.00,0.00,SEKRET
 BNIPPM7-7/BM,20190730300.109,mrt jakarta : inh-maint.manag (8-10/7/19,0.00,61560000.00,SEKRET
 BNIUKK7-6/BM,20190731120.104,jasa giro/bunga,4976649.00,0.00,SEKRET
 BNIUKK7-6/BM,20190731350.101,jasa giro/bunga,0.00,4976649.00,SEKRET
 BNIUKK7-7/BK,20190731600.101,b. adm rek bank,25000.00,0.00,SEKRET
 BNIUKK7-7/BK,20190731120.104,b. adm rek bank,0.00,25000.00,SEKRET
 SE8-1/KK,20190801999.999,diserahkan ke kas pelatihan,15053500.00,0.00,SEKRET
 SE8-1/KK,20190801110.101,diserahkan ke kas pelatihan,0.00,15053500.00,SEKRET
 SE8-1/KK,20190801500.115,trans ke salemba-aetra/redrawing : endan,100000.00,0.00,SEKRET
 SE8-1/KK,20190801110.101,trans ke salemba-aetra/redrawing : endan,0.00,100000.00,SEKRET
 SE8-1/KK,20190801500.106,trans ke dekanat ftui depok : rahmad (31,30000.00,0.00,SEKRET
 SE8-1/KK,20190801110.101,trans ke dekanat ftui depok : rahmad (31,0.00,30000.00,SEKRET
 SE8-1/KK,20190801500.108,fc.a1 dan a2 : iso-p2m (31/7),35000.00,0.00,SEKRET
 SE8-1/KK,20190801110.101,fc.a1 dan a2 : iso-p2m (31/7),0.00,35000.00,SEKRET
 SE8-1/KK,20190801500.104,isi air mineral aqua : 5 btl (31/7),79000.00,0.00,SEKRET
 SE8-1/KK,20190801110.101,isi air mineral aqua : 5 btl,0.00,79000.00,SEKRET
 SE8-1/KK,20190801500.126,b.capasitor & fan motor u/.service ac :,1200000.00,0.00,SEKRET
 SE8-1/KK,20190801110.101,b.capasitor & fan motor u/.service ac :,0.00,1200000.00,SEKRET
 SE8-1/KK,20190801500.106,perjadin dalam kota-juli 2019 : ardiyans,1881119.00,0.00,SEKRET
 SE8-1/KK,20190801110.101,perjadin dalam kota-juli 2019 : ardiyans,0.00,1881119.00,SEKRET
 SE8-1/KK,20190801500.130,b.bungapapan dukacita : alm ayah yudan (,550000.00,0.00,SEKRET
 SE8-1/KK,20190801110.101,b.bungapapan dukacita : alm ayah yudan (,0.00,550000.00,SEKRET
 SE8-1/KK,20190801500.133,b.eksternal hdd-1 tb : 1bh,800000.00,0.00,SEKRET
 SE8-1/KK,20190801110.101,b.eksternal hdd-1 tb : 1bh,0.00,800000.00,SEKRET
 SE8-1/KK,20190801999.999,diserahkan ke kas pp-otomotive,3181000.00,0.00,SEKRET
 SE8-1/KK,20190801110.101,diserahkan ke kas pp-otomotive,0.00,3181000.00,SEKRET
 SE8-1/KK,20190801500.129,isi ulang gas 3 kg : 1bh,20000.00,0.00,SEKRET
 SE8-1/KK,20190801110.101,isi ulang gas 3 kg : 1bh,0.00,20000.00,SEKRET
 SE8-2/KM,20190801110.101,kemb.pjk pph21 : hnr plth m-planner,252500.00,0.00,SEKRET
 SE8-2/KM,20190801110.110,kemb.pjk pph21 : hnr plth m-planner,0.00,252500.00,SEKRET
 SE8-2/KM,20190801110.101,kemb.pjk pph21 : hnr.pp-otomotive,72500.00,0.00,SEKRET
 SE8-2/KM,20190801110.110,kemb.pjk pph21 : hnr.pp-otomotive,0.00,72500.00,SEKRET
PP008-1/KM,20190801999.999,trm.dr.kas p2m,0.00,15053500.00,SEKRET
SK12-42/JK,20181231500.121,kor.ats.by.peny.mesin prlt.ktr yg blm di,23120500.00,0.00,SEKRET
 SK12-42/JK,20181231160.202,kor.ats.by.peny.mesin prlt.ktr yg blm di,0.00,23120500.00,SEKRET
 SK12-42/JK,20181231500.122,kor.ats.by.peny.prlkp ktr yg blm dibb 20,90956091.00,0.00,SEKRET
 SK12-42/JK,20181231160.203,kor.ats.by.peny.prlkp ktr yg blm dibb 20,0.00,90956091.00,SEKRET
 SK12-42/JK,20181231500.123,kor.ats.by.peny.kendaraan yg blm dibb 20,1125000.00,0.00,SEKRET
 SK12-42/JK,20181231160.205,kor.ats.by.peny.kendaraan yg blm dibb 20,0.00,1125000.00,SEKRET
 SK12-42/JK,20181231500.120,kor.ats.by.peny.bangunan/renovasi yg blm,25831975.00,0.00,SEKRET
 SK12-42/JK,20181231160.201,kor.ats.by.peny.bangunan/renovasi yg blm,0.00,25831975.00,SEKRET
 SE8-3/KK,20190805500.115,transport ke kai juanda : 2 org,400000.00,0.00,SEKRET
 SE8-3/KK,20190805110.101,transport ke kai juanda : 2 org,0.00,400000.00,SEKRET
 SE8-3/KK,20190805500.115,konsumsi staf : kai,118000.00,0.00,SEKRET
 SE8-3/KK,20190805110.101,konsumsi staf : kai,0.00,118000.00,SEKRET
 SE8-3/KK,20190805500.108,print banner-2 & albatros-2 : iso-p2m,660000.00,0.00,SEKRET
 SE8-3/KK,20190805110.101,print banner-2 & albatros-2 : iso-p2m,0.00,660000.00,SEKRET
 SE8-4/KK,20190806500.106,transport ke dekanat depok : 5-6/8/19 (a,200000.00,0.00,SEKRET
 SE8-4/KK,20190806110.101,transport ke dekanat depok : 5-6/8/19 (a,0.00,200000.00,SEKRET
 SE8-4/KK,20190806500.104,isi air mineral aqua-6 btl,94800.00,0.00,SEKRET
 SE8-4/KK,20190806110.101,isi air mineral aqua-6 btl,0.00,94800.00,SEKRET
